mu_mV,mu_err_mV,sigma_mV,sigma_err_mV,amp,bg,peak_index,spacing_to_next_mV
141.77290888977376,0.16921567371328045,0.9132433714775438,0.17456546421744834,124.04219399344585,35.06018415761346,1,28.27159788428611
170.04450677405987,0.48012818126779727,3.863298120781398,0.6282768591022153,219.95542583654276,58.969480505137,2,42.05515739453614
212.099664168596,0.4169372812624374,4.164101262415976,0.5736012543011398,48.63442124908092,16.319881341418892,3,41.73541239770279
253.8350765662988,0.542578555179433,3.9106837321608485,0.7148966926075806,10.71403174185769,5.528037652101908,4,
