event,file,ok_shape,clipped,n_samples,t_min_ns,t_max_ns,A_baseline_mV,A_rms_mV,A_peak_mV,A_peak_time_ns,A_trough_mV,A_trough_time_ns,A_area_mVns,A_snr,B_baseline_mV,B_rms_mV,B_peak_mV,B_peak_time_ns,B_trough_mV,B_trough_time_ns,B_area_mVns,B_snr,accepted,active_scope_channel,passive_scope_channel
2355,20260827_55p59V_sipm1_ch0_10000_02355.csv,True,False,2032,-153.27272764,354.477258,-1.7643126042914978,1.9062396082764939,474.8357542542915,27.47726725,-3.249220515708502,245.47726108,34371.716401962156,249.09552408451378,-2.05321247340081,2.350449723493673,6.49772531340081,10.47726773,-6.712780646599189,-7.52273176,-193.14376199023772,2.7644604555687704,True,A,B
2356,20260827_55p59V_sipm1_ch0_10000_02356.csv,True,False,2032,-152.49999964,355.249986,-1.0416958076374745,1.849255545373672,177.06897851763748,8.7499958,-7.8627078823625265,241.24998922,8364.22096302517,95.75149251849766,-2.426771030264766,2.225935454063474,3.595570190264766,24.24999536,-6.339222089735234,15.24999561,-138.71233025726124,1.6153074805924879,True,A,B
2357,20260827_55p59V_sipm1_ch0_10000_02357.csv,True,False,2032,-153.49999964,354.249986,-1.2796827953737375,1.8258467257492756,166.12651507537373,7.49999581,-7.624720894626263,210.49999006,7609.8164288155,90.98601363003246,-2.4062597723636365,2.3685238293442015,6.850772612363636,2.49999595,-6.359733347636363,34.49999504,-155.5403981087212,2.892422920760938,True,A,B
2358,20260827_55p59V_sipm1_ch0_10000_02358.csv,True,False,2032,-153.49999964,354.249986,-0.9893160617373737,1.8536992882926777,170.26527126173738,7.49999581,-3.7935332482626256,242.99998914,10790.67141046486,91.85161387128636,-2.2602686264444443,2.127141378857455,3.183004796444444,155.24999163,-7.028608863555556,37.24999496,-20.872872041124356,1.4963766997725942,True,A,B
2359,20260827_55p59V_sipm1_ch0_10000_02359.csv,True,False,2032,-153.71428564,354.0357,-1.2716360333333334,1.8137158916876779,168.70211699333333,7.5357098,-3.7418970866666665,229.03570353,8412.681022283698,93.01463242754883,-3.26695201169697,2.2721632296448306,7.71146485169697,84.03570763,-5.48366215830303,-7.96428976,394.5876932772685,3.3938868260368666,True,A,B
2360,20260827_55p59V_sipm1_ch0_10000_02360.csv,True,False,2032,-153.99999964,353.749986,-1.8111868738229377,2.1113183216990428,197.66194065382294,12.99999564,-3.202346246177062,206.74999016,10032.98916249628,93.62015126869088,-3.3560737043460764,2.3209213060671168,11.891382544346078,107.74999296,-6.517203005653924,166.74999129,120.6656130153595,5.123561282866779,True,A,B
2361,20260827_55p59V_sipm1_ch0_10000_02361.csv,True,False,2032,-153.99999964,353.749986,-1.5283629669416499,2.0281055590643806,210.32816765694164,14.74999559,-3.2698652930583503,252.49998886,11502.318119648788,103.7067162095703,-2.6876624479275657,2.3223314109080504,42.25766213792757,206.74999016,-10.184507042072433,103.74999307,1765.2156263900008,18.196223820356664,True,A,B
2362,20260827_55p59V_sipm1_ch0_10000_02362.csv,True,False,2032,-153.06666664,354.683319,-0.7919060043813387,1.722972829878456,262.8489738743814,9.68332876,-4.221627115618661,211.68332304,13095.013585764593,152.55549554598815,-2.7219468812576064,2.3174157226777155,7.166459721257606,134.68332522,-6.566930608742394,143.68332497,32.65681385484797,3.092435962666613,True,A,B
2363,20260827_55p59V_sipm1_ch0_10000_02363.csv,True,False,2032,-153.99999964,353.749986,-1.6728692561368208,1.9086918723819688,161.84448485613683,4.74999587,-3.3406638638631794,168.74999123,7852.843888512495,84.79340599599325,-3.185017840020121,2.242636512672067,7.444982780020121,163.99999136,-5.580975279979878,99.74999318,127.61121178864877,3.319745637758095,True,A,B
2364,20260827_55p59V_sipm1_ch0_10000_02364.csv,True,False,2032,-153.99999964,353.749986,-1.5515706246881287,2.0642518849409712,178.19402667468813,8.49999576,-7.199043545311872,195.99999046,8651.66552365727,86.32378053019616,-3.5601772543259558,2.2083473947190972,4.482913424325956,68.99999405,-5.205815865674044,-4.25000388,35.58226262922518,2.0299856059993604,True,A,B
2365,20260827_55p59V_sipm1_ch0_10000_02365.csv,True,False,2032,-152.99999964,354.749986,7.495718443529412,20.890806843693998,172.6531463064706,14.74999561,-16.400122133529415,212.74999001,6904.533385395134,8.264551369330519,-4.997031154158215,2.57164914079893,13.593855804158215,224.99998967,-3.7535830158417856,84.74999363,334.73279238912903,5.286046058341782,True,A,B
2366,20260827_55p59V_sipm1_ch0_10000_02366.csv,True,False,2032,-153.99999964,353.749986,-1.4221957113279677,1.9683506962846162,175.57325772132796,4.74999587,-3.5913374086720324,180.74999089,8523.834595850614,89.19815866793115,-3.501693959054326,2.4298363013279456,4.424430129054326,6.74999581,-5.264299160945673,47.99999465,307.84638084923955,1.8208758041174635,True,A,B
2367,20260827_55p59V_sipm1_ch0_10000_02367.csv,True,False,2032,-153.99999964,353.749986,-0.779436638913481,1.6895703536557731,276.0316339089135,22.74999536,-4.234096481086519,226.74998959,15423.453100837667,163.3738620659718,-2.440052296297787,2.061250908975436,6.884565136297787,255.74998877,-7.187162133702214,218.99998981,-142.06665064672774,3.3399937418195362,True,A,B
2368,20260827_55p59V_sipm1_ch0_10000_02368.csv,True,False,2032,-153.99999964,353.749986,-1.2012279336418508,1.7428469711787606,152.16085317364187,4.74999587,-3.812305186358149,188.74999066,6964.604977888914,87.30591709421803,-3.1817378325150907,2.602861066810421,7.6262506725150905,159.99999148,-5.445845667484909,247.749989,145.50897705619408,2.929949189282083,True,A,B
2369,20260827_55p59V_sipm1_ch0_10000_02369.csv,True,False,2032,-153.33333364,354.416652,-1.655196876882591,2.0574918370342745,170.3467404568826,5.41666187,-3.358336243117409,215.41665593,8341.953945301073,82.79339795701212,-3.75498200402834,2.3970646441793693,60.11878586402834,64.16666021,-1.18165635597166,35.41666102,3205.2571467287885,25.080168784772134,True,A,B
2370,20260827_55p59V_sipm1_ch0_10000_02370.csv,True,False,2032,-152.74999964,354.999986,-1.3636302241260163,1.9574104655582554,294.68607895412606,13.99999564,-3.649902895873984,207.99999016,17046.097399977967,150.54894419913163,-2.513018149939024,2.1205618871304437,6.926772609939023,76.99999386,-7.114196280060977,51.99999457,-133.06821406926548,3.266479819323911,True,A,B
2371,20260827_55p59V_sipm1_ch0_10000_02371.csv,True,False,2032,-152.99999964,354.749986,-1.1401624777890467,1.9865413329906412,159.72776318778904,5.49999588,-7.564314832210953,174.74999109,7674.264087543986,80.40495334034992,-3.289938086369169,2.887807010805459,46.98149692636917,22.4999954,-5.47605503363083,228.74998956,2187.615214726151,16.268918508257663,True,A,B
2372,20260827_55p59V_sipm1_ch0_10000_02372.csv,True,False,2032,-153.56521764,354.184768,-1.9582511511919187,2.0046057715815677,335.4966117511919,11.1847777,-3.378239958808081,-4.31522186,19252.68953654589,167.3628882583213,-2.581082555979798,2.2996224835213686,7.333173965979798,156.68477358,-6.707794934020203,13.18477764,-238.58138184000637,3.188859918759642,True,A,B
2373,20260827_55p59V_sipm1_ch0_10000_02373.csv,True,False,2032,-153.99999964,353.749986,-1.4522418855734407,2.0790429245651123,263.1709613655734,10.7499957,-3.5612912344265593,204.74999021,13154.385888289777,126.58274548161275,-3.2132383536217306,2.2904970412686856,7.42706691362173,87.74999352,-6.66003835637827,144.74999191,-28.878007663070065,3.242556868577287,True,A,B
2374,20260827_55p59V_sipm1_ch0_10000_02374.csv,True,False,2032,-152.33333364,355.416652,-1.5801385791020408,1.9555914435715078,214.82446230910205,10.41666176,-2.7721000808979595,163.41665743,10779.616971439129,109.85140225238811,-2.530682375816326,2.10150710343401,7.221257975816326,81.16665975,-6.558268734183674,87.91665956,4.828424811573868,3.4362282021394472,True,A,B
2375,20260827_55p59V_sipm1_ch0_10000_02375.csv,True,False,2032,-153.49999964,354.249986,-2.523761054262626,2.125201126638238,344.58204962426265,25.4999953,-2.489772065737374,211.24999004,20076.74568846506,162.1409123612417,-2.9695948591919197,2.3326308504639846,7.36797084919192,256.24998877,-6.65761957080808,33.24999508,-23.83523061779534,3.1586527494165457,True,A,B
2376,20260827_55p59V_sipm1_ch0_10000_02376.csv,True,False,2032,-152.28571464,355.464271,-1.331188123734694,1.9513435054631358,230.6157645437347,12.21428071,-7.373289186265305,193.46427558,11802.441713020797,118.1830692023647,-2.6531489070612246,2.754281385149258,7.066903367061224,85.46427863,-6.4050443029387765,226.21427465,-64.26491884031881,2.5657884503613486,True,A,B
2377,20260827_55p59V_sipm1_ch0_10000_02377.csv,True,False,2032,-152.28571464,355.464271,-1.703013139530612,2.1090879582315467,215.7162882895306,8.46428081,-3.3105199804693877,196.4642755,10684.635445600385,102.2794177206374,-3.133787747081633,2.5316333669094893,4.287207957081633,34.96428006,-9.922929172918366,37.71427999,-90.14000313930323,1.693455305621633,True,A,B
2378,20260827_55p59V_sipm1_ch0_10000_02378.csv,True,False,2032,-152.99999964,354.749986,-2.1778507187423934,2.2485161406013887,215.8527927387424,11.99999569,-3.174019341257607,-8.00000374,10614.870912927316,95.99788448972858,-3.078594707768763,2.5458788618822803,7.338559647768763,74.74999392,-6.548619722231237,177.999991,32.400828433222806,2.8825250712608703,True,A,B
2379,20260827_55p59V_sipm1_ch0_10000_02379.csv,True,False,2032,-153.19999964,354.549986,-1.53524203989858,2.0799728260670847,173.53325839989859,5.29999588,-3.8166280201014207,175.54999106,8188.594623093842,83.43054112299335,-3.1431363278296143,2.4283389726477442,7.572269747829615,244.54998911,-5.622856792170385,94.54999335,5.535227074199515,3.118291899574949,True,A,B
2380,20260827_55p59V_sipm1_ch0_10000_02380.csv,True,False,2032,-153.99999964,353.749986,17.788168654547285,17.790052777496577,160.0846035654527,6.74999581,-26.538782824547283,185.74999075,3695.903179586327,8.998545736072845,-3.251484552635815,2.476386813255846,7.511449492635815,135.99999216,-6.037392937364186,206.74999016,71.57392964226898,3.03322948273985,True,A,B
2381,20260827_55p59V_sipm1_ch0_10000_02381.csv,True,False,2032,-153.49999964,354.249986,-1.6316584927272728,1.9555747834281194,164.40231889272727,5.74999585,-3.381874627272727,181.24999089,7407.811005431046,84.06854101714805,-2.5807097288484853,2.441594402659753,3.503445898848485,233.49998941,-10.476007191151513,28.24999522,-235.67927166936033,1.4349008561913492,True,A,B
2382,20260827_55p59V_sipm1_ch0_10000_02382.csv,True,False,2032,-152.99999964,354.749986,-1.9380266651115619,2.2294171548241546,165.09316277511155,5.49999588,-3.4138433948884384,199.99999038,7788.532472957165,74.05216310364908,-3.0037588439553757,2.4878640101979674,3.5881584239553757,17.74999553,-10.052958076044623,192.74999058,19.698871818031378,1.4422646934266532,True,A,B
2383,20260827_55p59V_sipm1_ch0_10000_02383.csv,True,False,2032,-152.99999964,354.749986,-1.9620776878904664,1.9716448942042515,213.56086308789045,11.7499957,-3.0514554321095337,207.74999016,10482.715050270404,108.31608862004677,-2.460317805801217,2.229777951588472,6.674146365801217,92.74999341,-6.628633304198782,95.24999334,-140.09818075406346,2.9931887886175486,True,A,B
2384,20260827_55p59V_sipm1_ch0_10000_02384.csv,True,False,2032,-153.99999964,353.749986,-0.920570102193159,1.8201743114899938,146.40531131219316,1.24999597,-7.78390720780684,245.74998905,6103.349138164376,80.43477505862933,-3.4758251744265594,2.6149594450801534,4.398561344426559,52.74999451,-5.29016794557344,11.99999566,187.9874336931147,1.6820763139184114,True,A,B
2385,20260827_55p59V_sipm1_ch0_10000_02385.csv,True,False,2032,-153.99999964,353.749986,-2.2628386855935614,2.316806838421672,222.70450433559355,10.49999571,-2.7506944344064386,180.74999089,11445.71135528279,96.12562456320758,-3.6291194313480886,2.5216795641591445,8.073632271348089,57.99999436,-5.13687368865191,87.74999352,314.3442516676458,3.2016884246909645,True,A,B
2386,20260827_55p59V_sipm1_ch0_10000_02386.csv,True,False,2032,-153.33333364,354.416652,-1.2098614889676114,1.8807889026899902,161.28920718896762,5.41666187,-4.142008571032389,173.41665712,7406.851306959928,85.75614571007115,-3.3313141125506074,2.3026491024173397,8.083405522550608,50.1666606,-6.295900317449393,257.41665474,184.89014320484816,3.5104808257865185,True,A,B
2387,20260827_55p59V_sipm1_ch0_10000_02387.csv,True,False,2032,-153.99999964,353.749986,-1.074576056056338,1.7718957762410035,297.6111971460563,38.9999949,-3.938957063943662,246.74998902,22024.859037615708,167.96202188450664,-3.0741471784909455,2.6620485549824813,11.563319158490945,81.74999369,-6.353140881509055,84.24999362,-30.644183625846605,4.343767185180829,True,A,B
2388,20260827_55p59V_sipm1_ch0_10000_02388.csv,True,False,2032,-152.99999964,354.749986,-2.349576979229209,2.2545385107770324,176.0546550992292,7.74999581,-6.554826710770792,188.74999069,8730.025254355405,78.08899881623735,-3.3479600262677485,2.19957707950803,4.516759186267748,129.74999236,-5.418033093732251,126.74999245,118.686690731213,2.0534671089034955,True,A,B
2389,20260827_55p59V_sipm1_ch0_10000_02389.csv,True,False,2032,-153.99999964,353.749986,-1.1061384618108654,2.1509145591762615,161.52381729181087,6.74999581,-7.598338848189134,259.74998866,7635.717077954341,75.09541306637017,-2.5114390227967807,2.870354843559572,6.8021618727967805,213.74998996,-6.2545540972032185,65.74999414,9.820400821108041,2.3697982456974946,True,A,B
2390,20260827_55p59V_sipm1_ch0_10000_02390.csv,True,False,2032,-153.99999964,353.749986,-1.5928183548289738,1.9367522134783632,157.227660274829,6.74999581,-3.4207147651710264,204.74999021,7747.804472644057,81.18109233625279,-3.286141302957746,2.3502525916432013,7.530727292957746,89.74999346,-6.341073127042254,144.9999919,76.12793163791477,3.2042203973031538,True,A,B
2391,20260827_55p59V_sipm1_ch0_10000_02391.csv,True,False,2032,-153.99999964,353.749986,-1.9977144729577463,1.9794536644515706,173.38057275295773,11.74999567,-6.737521697042254,205.74999018,9036.854613524638,87.59011431621195,-2.7778319072837023,2.634337157646973,7.237723227283702,163.99999136,-6.849382522716298,56.99999439,-27.973617898725692,2.747455163920072,True,A,B
2392,20260827_55p59V_sipm1_ch0_10000_02392.csv,True,False,2032,-153.99999964,353.749986,-0.6783441242052314,1.8017078772626975,160.84995972420523,4.74999587,-4.335188995794769,172.74999112,7668.024039930109,89.27638145678849,-2.4551217970221333,1.9507457443525504,6.884255217022133,1.99999595,-6.295492372977867,87.99999351,-73.5085434524347,3.529037670312595,True,A,B
2393,20260827_55p59V_sipm1_ch0_10000_02393.csv,True,False,2032,-153.99999964,353.749986,-0.9207867032595574,1.796516386492092,172.53434261325955,7.2499958,-3.585241476740443,227.74998956,8488.892812935306,96.03827936696587,-0.5614704147686116,3.4848625088074354,5.005983254768611,159.74999149,-9.065744015231388,206.99999015,-589.9586939738938,1.4364937618390352,True,A,B
2394,20260827_55p59V_sipm1_ch0_10000_02394.csv,True,False,2032,-153.99999964,353.749986,-0.8817359524547282,6.230025197452895,165.48248973245472,4.74999587,-8.022667737545273,217.74998984,7703.795981370678,26.56208995753519,-3.1441724015090546,2.156499304680604,4.066908571509055,198.74999038,-6.729104308490946,32.74999508,-125.46891161957922,1.8858844807795563,True,A,B
2395,20260827_55p59V_sipm1_ch0_10000_02395.csv,True,False,2032,-153.99999964,353.749986,-1.9791793165191145,2.155097069507107,224.49701683651912,8.74999576,-3.2496586534808856,-7.0000038,10947.201703040633,104.17025757817206,-3.1460908941851105,2.1224063444944017,4.653226644185111,84.9999936,-9.726078595814888,87.74999352,36.81771997992601,2.1924296712812548,True,A,B
2396,20260827_55p59V_sipm1_ch0_10000_02396.csv,True,False,2032,-152.99999964,354.749986,-1.8578253621906695,1.9861833322967246,226.86704167219068,11.49999571,-3.109570417809331,-5.75000381,12867.83470484788,114.22260875075052,-3.6654898491683574,2.4528525088511195,16.660690009168356,76.74999386,-5.961724580831643,-6.0000038,228.92188754686407,6.792373348600557,True,A,B
2397,20260827_55p59V_sipm1_ch0_10000_02397.csv,True,False,2032,-152.99999964,354.749986,-1.4993058702839757,2.0091160149689977,174.95833602028395,7.74999581,-3.5142272497160243,191.74999061,8698.242714894533,87.08224647892406,-2.860076567768762,2.582545832720622,3.444476147768762,1.74999598,-5.890537602231238,14.74999561,-139.33477966621933,1.333752185199411,True,A,B
2398,20260827_55p59V_sipm1_ch0_10000_02398.csv,True,False,2032,-153.99999964,353.749986,-2.522423976579477,2.08450094130933,162.69403957657948,4.74999587,-2.8294460834205233,192.99999054,7879.040723906396,78.04939607001909,-3.49643355637827,2.058688916176809,82.65181380637826,236.9999893,-5.1157700436217315,37.74999494,2974.441439967813,40.14779171195565,True,A,B
2399,20260827_55p59V_sipm1_ch0_10000_02399.csv,True,False,2032,-152.99999964,354.749986,-1.4008245304056794,2.5169561990551346,266.25684260040566,11.99999569,-7.349789639594321,-9.00000371,13219.932444193622,105.78525073275351,-2.1222307687626776,3.0671133557728103,6.412953618762677,-1.25000393,-7.320436241237322,223.49998971,-357.85551183473,2.0908759719273,True,A,B
2400,20260827_55p59V_sipm1_ch0_10000_02400.csv,True,False,2032,-152.99999964,354.749986,-0.49995578385395534,1.8066389219393557,176.75793613385395,7.49999582,-4.513577336146045,191.74999061,8514.6079452301,97.83799849950718,-2.327615986004057,2.3321507848201177,42.143678916004056,123.74999253,-6.422998183995944,0.74999601,1957.2698923388953,18.070735044370068,True,A,B
2401,20260827_55p59V_sipm1_ch0_10000_02401.csv,True,False,2032,-153.42857164,354.321414,-1.3921050071862349,2.02419613398539,186.26229848718626,13.07142365,-3.790596582813765,239.82141724,9541.48933021188,92.01791039905754,-3.7076310739473683,2.548910364461614,8.152143913947368,96.3214213,-6.165645636052632,129.32142036,269.24877313733816,3.198285835237396,True,A,B
2402,20260827_55p59V_sipm1_ch0_10000_02402.csv,True,False,2032,-152.99999964,354.749986,-0.9305035902636918,1.7786527454415935,159.5181043002637,5.49999588,-7.9739000997363085,218.74998984,7232.891681146584,89.68479356585115,-2.9724082939959438,2.1338798533121337,7.2323732339959435,-1.25000393,-5.839722636004057,-4.75000383,-27.086973685854005,3.3893066766482223,True,A,B
2403,20260827_55p59V_sipm1_ch0_10000_02403.csv,True,False,2032,-152.39999964,355.349986,-1.0814844216326531,1.7390984244819299,217.12477360163265,8.59999581,-3.932048698367347,206.34999021,10562.172165799482,124.84904278279316,-2.903762810040816,2.3448733731862372,7.348275650040816,51.3499946,-6.385114679959185,142.34999202,-17.707581580392823,3.133762246639317,True,A,B
2404,20260827_55p59V_sipm1_ch0_10000_02404.csv,True,False,2032,-153.39999964,354.349986,-1.2263611654251012,1.7703083910271384,212.84051216542508,9.09999576,-3.787171954574899,241.34998919,10428.851288116679,120.22792935073552,-3.5822647332793522,2.530378924392617,7.826850723279352,156.3499916,-6.044949696720648,85.5999936,112.67091110872585,3.0931536173611156,True,A,B
2405,20260827_55p59V_sipm1_ch0_10000_02405.csv,True,False,2032,-153.99999964,353.749986,-1.4872699617303822,2.1070279045569986,164.6116443517304,4.99999586,-3.526263158269618,198.74999038,7800.971002288675,78.12504238587192,4.434672440804829,15.74625788032957,35.71973124919517,140.99999202,-9.909573160804829,117.24999269,610.159617480846,2.268458418543794,True,A,B
2406,20260827_55p59V_sipm1_ch0_10000_02406.csv,True,False,2032,-153.49999964,354.249986,-1.421945713979798,1.8307528783926714,263.74045767397985,11.2499957,-3.591587406020202,235.24998936,13005.57859182366,144.0612006059133,-2.731081540363636,2.1945812235023934,7.129457530363636,84.24999363,-6.034911579636363,142.24999199,-95.94178286413154,3.2486642344390133,True,A,B
2407,20260827_55p59V_sipm1_ch0_10000_02407.csv,True,False,2032,-153.49999964,354.249986,-0.912732069959596,1.8683268696692765,165.7595643499596,7.49999581,-4.100801050040404,259.24998869,7745.143810121444,88.72085877526435,-2.170356212929293,2.1386851016945196,3.0930923829292927,29.24999519,-7.456858217070708,137.24999214,-279.696154044196,1.4462589094947071,True,A,B
2408,20260827_55p59V_sipm1_ch0_10000_02408.csv,True,False,2032,-153.99999964,353.749986,-1.4958413322937625,2.1371265167709743,160.08344204229377,4.49999588,-3.5176917877062372,154.74999163,7641.417311157866,74.90592661971502,-2.9022558607444666,2.7764471403857116,7.162220800744466,199.74999035,-6.386621629255535,168.74999123,-76.5657230256608,2.579635209532378,True,A,B
2409,20260827_55p59V_sipm1_ch0_10000_02409.csv,True,False,2032,-153.33333364,354.416652,-1.1217595017408908,1.990412247688476,159.61707505174087,4.91666188,-3.8917736182591094,197.41665644,7670.675989801853,80.1929727055834,-2.9283797775101217,2.35667856967251,3.8511159475101215,177.666657,-6.360497712489879,37.41666096,-15.269501070197446,1.6341286406509319,True,A,B
2410,20260827_55p59V_sipm1_ch0_10000_02410.csv,True,False,2032,-152.13333364,355.616652,-0.7980378229652352,1.8855650221717646,474.3769867929652,12.86666169,-3.707990357034765,243.86665516,23481.024840107693,251.5834676687973,-2.554412954376278,2.04814822074707,6.983546374376278,75.86665991,-6.457643395623721,92.11665945,17.03390315332753,3.409687982361454,True,A,B
2411,20260827_55p59V_sipm1_ch0_10000_02411.csv,True,False,2032,-153.99999964,353.749986,-1.6013897101810863,2.028061187862035,174.9681347101811,8.74999576,-3.4121434098189134,214.74998993,8685.791635137717,86.2735975410244,-2.6609891336619715,1.907213779743249,6.9670909336619715,209.74999007,-6.105003986338028,65.74999414,71.57291885150887,3.6530204467167224,True,A,B
2412,20260827_55p59V_sipm1_ch0_10000_02412.csv,True,False,2032,-152.74999964,354.999986,-1.885294998780488,1.9420316430681321,215.12961872878049,9.99999576,-3.7741536212195124,-5.7500038,10650.897944632734,110.77554760586006,-3.4792654520528457,2.657085419171351,7.8930199120528455,185.2499908,-5.809612037947155,41.99999485,97.42626015472594,2.970555577590123,True,A,B
2413,20260827_55p59V_sipm1_ch0_10000_02413.csv,True,False,2032,-153.99999964,353.749986,-0.8733193217102616,1.708742815782451,156.26208275171027,4.74999587,-3.9249089382897386,233.24998941,7374.223181161861,91.44856751316098,-2.864937941247485,2.528438298547421,3.449337521247485,36.74999496,-6.193255268752516,210.49999005,-108.5720866574318,1.3642166088170384,True,A,B
2414,20260827_55p59V_sipm1_ch0_10000_02414.csv,True,False,2032,-152.85714264,354.892843,-0.6495724903658535,1.801102838266401,422.53992283036587,20.14285247,-4.363960629634146,215.89284693,21880.406871455736,234.60066457785905,-3.4906120980487807,2.7391404172196006,7.96588284804878,205.39284723,-5.26000207195122,7.14285283,202.111962330292,2.90816885398473,True,A,B
2415,20260827_55p59V_sipm1_ch0_10000_02415.csv,True,False,2032,-152.79999964,354.949986,-1.865790002378049,1.9745610031759029,173.86380636237806,5.69999588,-7.038613687621952,208.94999013,8250.69354032409,88.05187891522918,-3.3077528047357725,2.5303294859666265,3.8921523847357724,-9.80000369,-6.319461625264228,55.94999445,-12.35985654476687,1.5381998298331918,True,A,B
2416,20260827_55p59V_sipm1_ch0_10000_02416.csv,True,False,2032,-153.99999964,353.749986,-1.180062568913481,2.169235226431215,161.69001129891348,4.74999587,-4.048775401086519,-9.00000374,7717.1272291834675,74.53779531550519,-2.2859844411670016,2.357945647894661,6.592086241167002,35.74999499,-7.587292268832999,30.74999513,-50.039786455594154,2.795690497383974,True,A,B
2417,20260827_55p59V_sipm1_ch0_10000_02417.csv,True,False,2032,-152.87499964,354.874986,-1.436336335020325,1.8542327572582677,284.2549703650203,14.12499564,-3.0696918449796753,171.1249912,14455.26607378081,153.30058713088937,-3.141991619776423,2.291420776091316,4.064727789776423,98.12499326,-5.624001500223576,10.87499573,48.00482980293165,1.773889733473569,True,A,B
2418,20260827_55p59V_sipm1_ch0_10000_02418.csv,True,False,2032,-153.99999964,353.749986,4.871564294225352,16.116273323018927,140.36711368577465,1.24999597,-9.885097414225353,160.74999146,7428.789181793853,8.709650852426773,-3.0069378202615695,2.645012741230796,7.451450660261569,29.74999516,-5.774435199738431,19.74999544,105.82823762545726,2.8171700438744227,True,A,B
2419,20260827_55p59V_sipm1_ch0_10000_02419.csv,True,False,2032,-152.15384664,355.596139,-0.9295292950715747,1.6788392123942715,382.85003100507157,22.84614841,-4.084003824928425,198.59614344,21020.087861146447,228.0444894178229,-3.5151718716973415,2.48449140709263,7.913547861697341,83.59614669,-5.773705618302659,96.59614632,-38.66181495281484,3.1851781974797944,True,A,B
2420,20260827_55p59V_sipm1_ch0_10000_02420.csv,True,False,2032,-153.42857164,354.321414,-1.2078068262348178,1.9196541163968457,236.93612408623483,13.32142364,-3.805726293765182,183.32141883,12369.566562774595,123.4264662901666,-3.162830704797571,2.507227905046609,7.545827264797571,90.32142146,-5.91074050520243,92.82142139,70.7290823823454,3.009629579189489,True,A,B
2421,20260827_55p59V_sipm1_ch0_10000_02421.csv,True,False,2032,-153.99999964,353.749986,-1.3259303716498994,1.8537527778708953,156.7146938016499,4.74999587,-3.6876027483501006,198.74999038,7597.459901855741,84.53915520582125,-3.0097227461569416,2.296161775894906,3.9324589161569414,-9.00000374,-5.756270373843058,77.9999938,-26.842873435017726,1.712622759180069,True,A,B
2422,20260827_55p59V_sipm1_ch0_10000_02422.csv,True,False,2032,-153.49999964,354.249986,-1.3475986623232323,1.8517271434551967,164.27203714232323,8.99999576,-3.450629597676768,218.99998982,7932.171261871226,88.71287420661923,-2.7683948824646465,2.5089881205438713,7.212907722464646,96.2499933,-6.520482607535355,85.24999361,-76.68961266471771,2.8748273710044945,True,A,B
2423,20260827_55p59V_sipm1_ch0_10000_02423.csv,True,False,2032,-152.99999964,354.749986,-1.510879070649087,2.472082098825568,173.84724382064908,13.99999564,-2.9951491093509133,176.99999103,9550.323867166337,70.32421937088581,-3.4963215599999997,3.0796636783006206,8.77129686,3.74999593,-5.115882040000001,20.74999544,351.1690489204292,2.848134658924854,True,A,B
2424,20260827_55p59V_sipm1_ch0_10000_02424.csv,True,False,2032,-153.99999964,353.749986,-1.4545316963782695,1.8815722429118298,160.19591047637826,7.2499958,-3.897338363621731,218.99998981,7612.587245646829,85.13938865747023,-3.4601677377464792,1.9193357984818673,4.3829039077464795,-3.00000391,-6.167046692253521,92.99999337,1.0538651791318863,2.2835524201722364,True,A,B
2425,20260827_55p59V_sipm1_ch0_10000_02425.csv,True,False,2032,-153.33333364,354.416652,-1.4231430631376518,2.027890662818043,173.28276220313765,7.9166618,-7.327471106862348,194.66665652,8408.40697461204,85.44975593621827,-2.9307146310931174,1.958578290509637,7.667426611093117,230.16665551,-6.696499798906883,187.66665671,-49.60766588214072,3.914791993889606,True,A,B
2426,20260827_55p59V_sipm1_ch0_10000_02426.csv,True,False,2032,-153.42857164,354.321414,-1.1571248326113361,2.1754887267203302,325.4835408526113,13.57142364,-3.856408287388664,191.32141861,16258.322748946173,149.6139864366458,-2.4033167535020246,2.3837742328806057,6.817071213502024,86.32142158,-6.362676366497975,-5.67857582,-166.88104694508627,2.8597805612086526,True,A,B
2427,20260827_55p59V_sipm1_ch0_10000_02427.csv,True,False,2032,-153.99999964,353.749986,0.3334166024547286,9.175271519892991,159.83819899754528,10.99999569,-5.346949722454728,184.74999078,7442.496682425597,17.420541577543357,-3.0451221310462775,2.0864019340623927,7.489634971046277,163.99999136,-5.720870988953722,55.99999442,116.23550036943647,3.589737360175541,True,A,B
2428,20260827_55p59V_sipm1_ch0_10000_02428.csv,True,False,2032,-152.99999964,354.749986,-1.437946094219067,1.8566247025786198,161.51729179421906,5.74999587,-3.575587025780933,239.74998925,7724.864603370106,86.99512161498859,-2.9563742628600407,2.3444092147523885,7.708465672860041,124.49999251,-5.8096188571399585,64.7499942,245.45040742691094,3.2880205487821343,True,A,B
2429,20260827_55p59V_sipm1_ch0_10000_02429.csv,True,False,2032,-152.66666664,355.083319,-0.8815481522403259,1.7432893291207159,169.57309173224033,6.08332887,-4.131984967759674,198.08332344,8093.708043395485,97.27191516612447,-2.6375344940529533,2.4420804685333835,41.73078858405295,250.83332195,-6.1284586259470455,21.33332844,491.57512021364516,17.08821192493907,True,A,B
